source,date,mmdd,month,day,weekday,value,abundance,description
311_dhs,2024-08-21,08-21,August,21,Wednesday,166,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-22,08-22,August,22,Thursday,166,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-23,08-23,August,23,Friday,182,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-24,08-24,August,24,Saturday,163,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-25,08-25,August,25,Sunday,147,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-26,08-26,August,26,Monday,207,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-27,08-27,August,27,Tuesday,190,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-28,08-28,August,28,Wednesday,226,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-29,08-29,August,29,Thursday,163,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-30,08-30,August,30,Friday,138,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-08-31,08-31,August,31,Saturday,155,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-01,09-01,September,1,Sunday,149,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-02,09-02,September,2,Monday,156,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-03,09-03,September,3,Tuesday,247,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-04,09-04,September,4,Wednesday,240,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-05,09-05,September,5,Thursday,178,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-06,09-06,September,6,Friday,226,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-07,09-07,September,7,Saturday,204,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-08,09-08,September,8,Sunday,151,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-09,09-09,September,9,Monday,206,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-10,09-10,September,10,Tuesday,217,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-11,09-11,September,11,Wednesday,267,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-12,09-12,September,12,Thursday,232,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-13,09-13,September,13,Friday,237,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-14,09-14,September,14,Saturday,180,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-15,09-15,September,15,Sunday,209,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-16,09-16,September,16,Monday,229,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-17,09-17,September,17,Tuesday,232,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-18,09-18,September,18,Wednesday,238,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-19,09-19,September,19,Thursday,194,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-20,09-20,September,20,Friday,204,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-21,09-21,September,21,Saturday,179,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-22,09-22,September,22,Sunday,165,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-23,09-23,September,23,Monday,224,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-24,09-24,September,24,Tuesday,229,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-25,09-25,September,25,Wednesday,231,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-26,09-26,September,26,Thursday,252,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-27,09-27,September,27,Friday,275,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-28,09-28,September,28,Saturday,190,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-29,09-29,September,29,Sunday,151,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-09-30,09-30,September,30,Monday,231,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-01,10-01,October,1,Tuesday,237,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-02,10-02,October,2,Wednesday,233,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-03,10-03,October,3,Thursday,217,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-04,10-04,October,4,Friday,231,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-05,10-05,October,5,Saturday,182,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-06,10-06,October,6,Sunday,190,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-07,10-07,October,7,Monday,218,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-08,10-08,October,8,Tuesday,214,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-09,10-09,October,9,Wednesday,237,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-10,10-10,October,10,Thursday,210,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-11,10-11,October,11,Friday,198,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-12,10-12,October,12,Saturday,176,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-13,10-13,October,13,Sunday,160,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-14,10-14,October,14,Monday,158,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-15,10-15,October,15,Tuesday,189,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-16,10-16,October,16,Wednesday,211,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-17,10-17,October,17,Thursday,215,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-18,10-18,October,18,Friday,178,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-19,10-19,October,19,Saturday,154,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-20,10-20,October,20,Sunday,170,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-21,10-21,October,21,Monday,222,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-22,10-22,October,22,Tuesday,219,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-23,10-23,October,23,Wednesday,233,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-24,10-24,October,24,Thursday,172,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-25,10-25,October,25,Friday,180,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-26,10-26,October,26,Saturday,162,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-27,10-27,October,27,Sunday,140,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-28,10-28,October,28,Monday,191,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-29,10-29,October,29,Tuesday,194,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-30,10-30,October,30,Wednesday,214,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-10-31,10-31,October,31,Thursday,195,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-01,11-01,November,1,Friday,175,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-02,11-02,November,2,Saturday,151,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-03,11-03,November,3,Sunday,109,Low,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-04,11-04,November,4,Monday,185,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-05,11-05,November,5,Tuesday,193,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-06,11-06,November,6,Wednesday,194,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-07,11-07,November,7,Thursday,181,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-08,11-08,November,8,Friday,153,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-09,11-09,November,9,Saturday,132,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-10,11-10,November,10,Sunday,154,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-11,11-11,November,11,Monday,150,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-12,11-12,November,12,Tuesday,153,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-13,11-13,November,13,Wednesday,97,Low,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-14,11-14,November,14,Thursday,150,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-15,11-15,November,15,Friday,175,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-16,11-16,November,16,Saturday,162,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-17,11-17,November,17,Sunday,156,Medium,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-18,11-18,November,18,Monday,184,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-19,11-19,November,19,Tuesday,190,High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-20,11-20,November,20,Wednesday,207,Very High,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-21,11-21,November,21,Thursday,114,Low,Number of 311 service requests handled by the Department of Homeless Services (DHS)
311_dhs,2024-11-22,11-22,November,22,Friday,83,Very Low,Number of 311 service requests handled by the Department of Homeless Services (DHS)
